timestamp,juror,repo_a,repo_b,parent,choice,multiplier,reasoning
2025-02-18T08:42:52.483Z,L1Juror22,https://github.com/argotorg/solidity,https://github.com/a16z/helios,ethereum,1,5.0,I think Solidity is one of a few things made Ethereum successful. Majority of contracts that brought Ethereum’s adoption are written in this language
2025-02-26T06:38:52.886Z,L1Juror25,https://github.com/erigontech/erigon,https://github.com/alloy-rs/alloy,ethereum,2,4.0,"I believe Alloy is four times more valuable to Ethereum’s success than Erigon.

Erigon is just one of the execution clients and holds about a 3% market share. In contrast, Alloy is a Rust library for interacting with Ethereum. Since they’re quite different, let’s compare them from a few angles.

First, consider GitHub stars. As of February 2025, Erigon has 3.3k stars while Alloy has 0.8k stars, meaning Erigon’s count is roughly 4.13 times higher. However, it’s important to remember that GitHub stars accumulate over time, and Erigon is an older project.

Next, on a more subjective level: Erigon, despite its low market share, plays an important role in ensuring diversity among clients. On the other hand, Alloy—being a complete rewrite of ethers‑rs—is becoming the de facto standard for Ethereum interaction libraries in Rust.

I personally believe Rust will be an increasingly important language in the blockchain world due to its excellent performance and growing adoption across many areas. As the importance of Rust engineers rises, so too will the significance of Alloy.

While Erigon may have more GitHub stars, when considering these broader factors, I think Alloy offers four times the value to Ethereum’s success compared to Erigon."
2025-02-26T07:55:32.484Z,L1Juror25,https://github.com/a16z/helios,https://github.com/argotorg/sourcify,ethereum,1,8.0,"I believe that Helios is eight times more valuable to Ethereum's success than Sourcify.

Helios is a light client implementation written in Rust, while Sourcify is a tool for verifying smart contract code. Since these two serve different purposes, they can’t be directly compared, so I’ll compare them from a few perspectives.

First, consider GitHub stars. As of February 2025, Helios has 1.9k stars compared to Sourcify’s 0.8k, making Helios 2.4 times more popular. Additionally, the GitHub API shows that Sourcify was created in April 2019, whereas Helios was launched in August 2022. This means that despite being newer, Helios has managed to gather more stars.

Next, from a more subjective viewpoint: Helios, developed by a16z, supports both Ethereum and OP Stack chains. Increasing the number of users running light clients is crucial for Ethereum’s future because it reduces the need to trust RPC providers and helps promote decentralization. On the other hand, Sourcify’s role in verifying smart contract code is useful in addressing the centralization seen in services like Etherscan, but its overall importance might not be as significant.

For these reasons, I believe that Helios is eight times more valuable than Sourcify."
2025-03-01T06:41:14.049Z,L1Juror9,https://github.com/consensys/teku,https://github.com/argotorg/fe,ethereum,1,20.0,"Teku is a pretty important consensus layer that I know lots of people run, while at the same time, FE is a language with no real usage. Personally, I've never seen or audited any real contracts with FE; their Devcon booth was always empty, proving no real ""devs"" were on board. There's still a long way to go to get FE to the stage where it realistically has an impact in production."
2025-03-01T06:44:08.555Z,L1Juror9,https://github.com/eth-infinitism/account-abstraction,https://github.com/ethereum/py-evm,ethereum,2,10.0,"py-EVM helps many Python development tools to be built, while the AA repository is basically an ""ERC"" implementation. I don't think AA has proven its success yet; the ecosystem is still heavily centralized. The good news is that we do have a roadmap to open that up. That being said, I haven't seen anything uniquely created by the 4337 ERC that relates to Ethereum's success, while py-EVM is a solid dependency"
2025-03-01T23:42:21.523Z,L1Juror19,https://github.com/hyperledger-web3j/web3j,https://github.com/vyperlang/vyper,ethereum,2,10.0,Vyper is a programming language that is known to run in production
2025-03-01T23:42:29.376Z,L1Juror19,https://github.com/argotorg/fe,https://github.com/hyperledger/besu,ethereum,2,100.0,Fe is not in production
2025-03-01T23:42:56.396Z,L1Juror19,https://github.com/argotorg/sourcify,https://github.com/ethereum-lists/chains,ethereum,2,2.0,"I wish that sourcify took off but its not used that much, the canonical list of chains is used"
2025-03-01T23:44:14.589Z,L1Juror19,https://github.com/hyperledger/besu,https://github.com/scaffold-eth/scaffold-eth-2,ethereum,1,1.0,Besu is important for securing the network. They have about the same number of stars and forks on Github
2025-03-01T23:44:41.193Z,L1Juror19,https://github.com/grandinetech/grandine,https://github.com/vyperlang/titanoboa,ethereum,2,10.0,I know of people using titanoboa but do not know anybody using grandine
2025-03-01T23:44:59.458Z,L1Juror19,https://github.com/alloy-rs/alloy,https://github.com/safe-global/safe-smart-account,ethereum,2,100.0,Safe is one of the most important apps in all of ethereum
2025-03-12T02:14:10.413Z,L1Juror26,https://github.com/ethereum-lists/chains,https://github.com/erigontech/erigon,ethereum,1,2.0,"I believe ethereum-lists/chains deserves more recognition than Erigon because, while Erigon contributes to client diversity, ethereum-lists/chains provides unique and valuable information that developers can use for building projects and applications."
2025-03-12T02:18:49.649Z,L1Juror26,https://github.com/a16z/helios,https://github.com/argotorg/solidity,ethereum,1,2.0,"I feel Helios deserves more credit than Solidity because of its practical applications and unique impact on the ecosystem.

While Solidity is essential as the primary smart contract language for Ethereum, it is already well-established and widely recognized. On the other hand, Helios introduces a trustless, efficient, and portable multichain light client, which plays a crucial role in improving Ethereum accessibility and decentralization."
2025-03-25T14:06:10.559Z,L1Juror28,https://github.com/argotorg/sourcify,https://github.com/paradigmxyz/reth,ethereum,2,2.0,"Reth, implemented in Rust for the Ethereum protocol, provides numerous modular features that allow developers to leverage it to build node-related applications such as indexers, MEV-searchers, and more. Although reth's adoption rate is not yet high, as fundamental infrastructure, its future impact remains profound. Sourcify provides contract verification which is quite important, but it functions more as a tool. While it significantly helps the ecosystem, its scope for expansion is limited."
2025-03-25T14:16:21.617Z,L1Juror28,https://github.com/wevm/viem,https://github.com/prysmaticlabs/prysm,ethereum,2,3.0,"It's a bit difficult to choose. Viem is more like an application-layer development tool, while Prysm is a low-level consensus tool. Viem is more widely used, but Prysm requires research and development to maintain and develop in order to maintain the entire Ethereum protocol's consensus. Maintaining consensus is fundamental to Ethereum. Based on the fact that Viem could easily be replaced by other tools in the future (for example, how Viem has replaced ethers.js), I choose Prysm."
2025-03-25T14:21:25.398Z,L1Juror28,https://github.com/wevm/viem,https://github.com/argotorg/sourcify,ethereum,1,3.0,"Viem provides developer-friendly tools that enable rapid development of DApps or applications; Sourcify ensures contract verification security. In comparison, Viem has a greater impact. If Viem becomes compromised, it would affect more projects, whereas contract verification can be supported by other tools and is not necessarily dependent on Sourcify."
2025-03-25T14:26:49.004Z,L1Juror28,https://github.com/eth-infinitism/account-abstraction,https://github.com/erigontech/erigon,ethereum,1,5.0,"Overall, the vision and impact of Account Abstraction (AA) are no less significant than Execution Layer (EL) clients. In order to achieve mass adoption of Ethereum, the establishment of AA standards and direction has an even more far-reaching influence. It enables users to have better control of their assets, reducing dependence on exchanges. At the same time, it provides a better user experience, with account management and recovery features, and even has long-term implications for Decentralized Identity (DID) and privacy."
2025-03-25T14:32:02.363Z,L1Juror28,https://github.com/erigontech/erigon,https://github.com/safe-global/safe-smart-account,ethereum,2,3.0,"From a diversity perspective, while Execution Layer (EL) already has multiple different implementations, there is currently no mainstream reference for Account Abstraction (AA) contract wallet implementations, especially for the ERC-4337 contract implementation. At the system and contract code levels, there are too many constraints and unfriendly aspects. Safe-smart-account, with its accumulated engineering experience, has proposed a contract implementation that does not fully comply with ERC-4337, which serves as a good reference indicator for the current immaturity of AA contract wallets. Even if it does not become a reference standard in the future, the Safe contract is currently an important multi-signature wallet application for contract accounts, with many assets being protected through it."
2025-03-25T14:35:54.681Z,L1Juror28,https://github.com/ethereum/go-ethereum,https://github.com/status-im/nimbus-eth2,ethereum,1,5.0,"geth has been refined over many years, having gone through multiple fork upgrades. In terms of code quality and depth of consensus layer implementation, it has become a crucial learning and reference benchmark for developers. Simultaneously, many of its modules have been extracted to develop more node-related applications."
2025-03-25T14:41:34.935Z,L1Juror28,https://github.com/ethereumjs/ethereumjs-monorepo,https://github.com/safe-global/safe-smart-account,ethereum,2,2.0,"A difficult choice. Based on the future impact of AA contract accounts, I chose safe-smart-account. However, ethereumjs still has significant influence in terms of JavaScript implementation of the EVM. Yet, because there are implementations in different languages, diversity is ensured. Safe-smart-account is a project that can push Ethereum to its next milestone."
2025-03-25T14:50:28.634Z,L1Juror28,https://github.com/ethers-io/ethers.js,https://github.com/vyperlang/vyper,ethereum,2,1.5,"Vyper is another important contract development language choice besides Solidity, and it became an alternative for security during the peak of DeFi applications. Currently, Solidity remains the mainstream contract language, with Vyper following. However, from a security perspective, Vyper has its unique characteristics. Although ethers.js is more popular among developers, from a foundational perspective, Vyper has its necessary place of existence."
2025-03-25T14:54:38.399Z,L1Juror28,https://github.com/nethereum/nethereum,https://github.com/eth-infinitism/account-abstraction,ethereum,2,3.0,"The standards and vision of Account Abstraction (AA) far exceed protocol libraries, and such tools have implementations in various programming languages."
2025-03-25T15:00:16.947Z,L1Juror28,https://github.com/hyperledger/besu,https://github.com/grandinetech/grandine,ethereum,1,8.0,"As both are clients, Besu is a long-developed project and is particularly beloved by permissioned blockchain enthusiasts. Especially in enterprise and banking sectors, those who prefer developing in Java are fond of the Besu client. Over the past few years, Besu has also adopted various permissioned blockchain consensus algorithms. Based on these factors and considering the adoption rate, I choose the Besu project."
2025-03-26T23:30:44.613Z,L1Juror27,https://github.com/prysmaticlabs/prysm,https://github.com/ethereumjs/ethereumjs-monorepo,ethereum,1,5.0,"Prysm is a full Ethereum consensus client focused on implementing the Beacon Chain protocol, widely deployed on the mainnet and directly involved in network consensus.The ethereumjs-monorepo is more of a modular implementation of protocol-level components, suited for research, testing, or lightweight client development, rather than mainnet-level consensus execution.In terms of actual consensus protocol operations, Prysm plays a more critical role"
2025-03-26T23:41:33.621Z,L1Juror27,https://github.com/ethereum/remix-project,https://github.com/vyperlang/vyper,ethereum,1,5.0,"Vyper is a smart contract programming language for Ethereum, with Python-like syntax that emphasizes simplicity, security, and auditability. Remix Project is an officially supported web-based integrated development environment (IDE) for Ethereum, designed specifically for writing, compiling, deploying, and debugging smart contracts. The IDE is more important than the language itself, as there are many alternative languages available."
2025-03-27T20:51:35.521Z,L1Juror27,https://github.com/erigontech/erigon,https://github.com/argotorg/solidity,ethereum,2,3.0,Ethereum's core development language is very important
2025-03-27T20:53:38.383Z,L1Juror27,https://github.com/vyperlang/titanoboa,https://github.com/grandinetech/grandine,ethereum,2,3.0,"Titanoboa is a Python toolkit for testing and simulating Vyper smart contracts. Grandine is a lightweight Ethereum client that directly participates in core functions of the Ethereum network such as consensus, block synchronization, and transaction processing. From the perspective of core functionality and operation of an Ethereum client, Grandine is more critical."
2025-03-27T20:55:15.671Z,L1Juror27,https://github.com/erigontech/erigon,https://github.com/grandinetech/grandine,ethereum,1,10.0,"In terms of market share, Erigon has more credits"
2025-03-27T20:57:28.172Z,L1Juror27,https://github.com/nethereum/nethereum,https://github.com/ethereum/py-evm,ethereum,1,3.0,"Nethereum is a tool geared toward application development, while py-evm is a low-level implementation focused on protocol research; for developers, Nethereum has more credits."
2025-03-27T20:59:37.410Z,L1Juror27,https://github.com/eth-infinitism/account-abstraction,https://github.com/argotorg/sourcify,ethereum,1,5.0,Account Abstraction is one of the key features in Ethereum's core protocol upgrades.
2025-03-27T21:02:02.110Z,L1Juror27,https://github.com/openzeppelin/openzeppelin-contracts,https://github.com/status-im/nimbus-eth2,ethereum,2,5.0,Nimbus-eth2 is a lightweight Ethereum consensus client that supports the Ethereum PoS network and is optimized for low-resource devices. It is the only consensus client that supports such devices
2025-03-27T21:02:30.613Z,L1Juror27,https://github.com/ethers-io/ethers.js,https://github.com/vyperlang/vyper,ethereum,1,5.0,more widely used
2025-03-27T21:03:02.436Z,L1Juror27,https://github.com/ethereum/go-ethereum,https://github.com/nomicfoundation/hardhat,ethereum,1,5.0,Core client with a high market share.
2025-03-27T21:03:41.709Z,L1Juror27,https://github.com/foundry-rs/foundry,https://github.com/hyperledger/besu,ethereum,2,5.0,Core client with a high market share.
2025-03-30T04:34:15.896Z,L1Juror24,https://github.com/sigp/lighthouse,https://github.com/nomicfoundation/hardhat,ethereum,2,2.0,"Hardhat has helped hundreds of projects ship their products. Lighthouse on the other hand contributes the security of Ethereum a lot as it is second most popular CL client. Unfortunately if we are talking about contribution to the success of Ethereum, I would pick Hardhat over Lighthouse."
2025-03-30T04:35:54.323Z,L1Juror24,https://github.com/scaffold-eth/scaffold-eth-2,https://github.com/eth-infinitism/account-abstraction,ethereum,2,900.0,account-abstraction lays the foundation for wallets which in turn impacts millions of users while scaffold-eth-2 helps new devs to onboard more quickly.
2025-03-30T04:39:25.461Z,L1Juror24,https://github.com/argotorg/sourcify,https://github.com/safe-global/safe-smart-account,ethereum,2,500.0,"Safe has contributed a lot to the development of smart contract wallet and it helps secure billions of dollars of assets. Without it, we will probably hear more hacks due to private key or mnemonic words theft. Sourcify contributes to the security of smart contract explorer but it's rather new and small compared to Etherscan."
2025-03-30T04:41:47.364Z,L1Juror24,https://github.com/nethermindeth/nethermind,https://github.com/prysmaticlabs/prysm,ethereum,2,1.2,"Prysm is the most popular CL client while Nethermind is the second most popular EL client. However since EL impacts a lot more users than CL, I would reduce the multiplier from 3 to 1.2."
2025-03-30T04:55:33.520Z,L1Juror24,https://github.com/eth-infinitism/account-abstraction,https://github.com/vyperlang/vyper,ethereum,1,100.0,account-abstraction lays the foundation for wallets which in turn impacts millions of users while vyper helps many projects build their smart contracts with Python.
2025-03-30T04:58:38.188Z,L1Juror24,https://github.com/ethereum-lists/chains,https://github.com/erigontech/erigon,ethereum,2,20.0,"chains list is usefule for some explorers, wallets or DApps but it is not a necessity to the ecosystem while Erigon serves as a EL client, contributing to the security of Ethereum and has ported many improvements back to go-ethereum"
2025-03-30T05:00:36.548Z,L1Juror24,https://github.com/argotorg/solidity,https://github.com/prysmaticlabs/prysm,ethereum,1,5.0,"Solidity is too crucial to Ethereum. Without it, there won't be any projects built on Ethereum. However Prysm is the largest CL client so without it CL would be more vulnerable."
2025-03-30T05:03:18.533Z,L1Juror24,https://github.com/chainsafe/lodestar,https://github.com/foundry-rs/foundry,ethereum,2,50.0,"Foundry has helped hundreds of projects shipped their products while Lodestar contributes to the security of Ethereum. However, if we are talking about contribution to the success of Ethereum, I will give Foundry much more credits."
2025-03-30T05:08:10.790Z,L1Juror24,https://github.com/paradigmxyz/reth,https://github.com/openzeppelin/openzeppelin-contracts,ethereum,2,1.5,"openzeppelin contracts have saves smart contract devs so much time on writing libraries, especially safe ones. Without them, there will not be so many projects and many of them will get hacked. On the other hand, reth is quickly rising as a performant new client and the team has done some important research on the limits of current Ethereum/EVM. reth is also being used by many teams building many different tools, e.g., MEV tools, simulation tools ,indexers etc.

I will choose openzeppelin contracts over reth because reth is rather new but due to it's potential impact on the infrastructure of the ecosystem, I pick a small multiplier."
2025-03-30T05:11:54.891Z,L1Juror24,https://github.com/ethereum/go-ethereum,https://github.com/foundry-rs/foundry,ethereum,1,5.0,"go-ethereum is the most popular EL client while foundry is the most popular smart contract dev tool. Without go-ethereum, Ethereum will suffer from more attacks and malicious hardforks, that's why I pick go-ethereum over foundry. There is also good replacement for foundry like Hardhat."
2025-03-30T21:06:39.426Z,L1Juror29,https://github.com/eth-infinitism/account-abstraction,https://github.com/ethereum/remix-project,ethereum,2,5.0,Remix is a foundational tool.
2025-03-30T21:07:19.909Z,L1Juror29,https://github.com/argotorg/fe,https://github.com/vyperlang/titanoboa,ethereum,2,3.0,"While Fe introduces a promising new language for smart contract development, its current adoption and impact are limited. In contrast, Titanoboa provides immediate, practical benefits by enhancing the development experience for existing Vyper users, thereby contributing more significantly to the current Ethereum development ecosystem."
2025-03-30T21:08:25.335Z,L1Juror29,https://github.com/nomicfoundation/hardhat,https://github.com/foundry-rs/foundry,ethereum,1,2.0,"Hardhat came first, even if foundry is much better."
2025-03-30T21:09:38.799Z,L1Juror29,https://github.com/safe-global/safe-smart-account,https://github.com/scaffold-eth/scaffold-eth-2,ethereum,1,99.0,"Safe smart wallets are a critical component for a wide range of users, including individuals, DAOs, and enterprises. Scaffold has many alternatives."
2025-03-30T21:10:00.386Z,L1Juror29,https://github.com/safe-global/safe-smart-account,https://github.com/scaffold-eth/scaffold-eth-2,ethereum,1,99.0,"Safe smart wallets are a critical component for a wide range of users, including individuals, DAOs, and enterprises. Scaffold has many alternatives."
2025-03-30T21:11:38.472Z,L1Juror29,https://github.com/consensys/teku,https://github.com/a16z/helios,ethereum,1,3.0,"Teku serves as a critical component in Ethereum’s consensus mechanism, directly impacting network security and decentralization, especially for institutional participants. In contrast, Helios provides valuable, trustless access to Ethereum for users seeking lightweight solutions, but its role is more supplementary compared to the foundational importance of a consensus client like Teku."
2025-03-30T21:12:29.741Z,L1Juror29,https://github.com/alloy-rs/alloy,https://github.com/openzeppelin/openzeppelin-contracts,ethereum,2,10.0,"OpenZeppelin Contracts serves as a critical foundation for secure and standardized smart contract development across the Ethereum ecosystem, with widespread adoption and dependency. In contrast, while Alloy provides valuable tools for Rust developers interacting with Ethereum, its impact and adoption are more specialized and limited in scope."
2025-03-30T21:13:30.250Z,L1Juror29,https://github.com/scaffold-eth/scaffold-eth-2,https://github.com/ethereum/py-evm,ethereum,1,3.0,"Scaffold-ETH 2 provides a comprehensive and integrated development environment that accelerates the creation and deployment of decentralized applications, directly impacting the growth and innovation within the Ethereum ecosystem. In contrast, Py-EVM serves a more specialized role, offering a Python-based implementation of the Ethereum Virtual Machine primarily for research and protocol development purposes."
2025-03-30T21:15:03.188Z,L1Juror29,https://github.com/apeworx/ape,https://github.com/ethereum-lists/chains,ethereum,2,2.0,"While Ape enhances the development experience for creating and interacting with smart contracts, the ethereum-lists/chains repository is an authoritative source of chain information, replacing this repository would require significant effort in data collection and maintenance."
2025-03-30T21:15:50.274Z,L1Juror29,https://github.com/prysmaticlabs/prysm,https://github.com/vyperlang/titanoboa,ethereum,1,5.0,"Prysm serves as a critical component in Ethereum’s consensus mechanism, directly impacting network security and decentralization. In contrast, Titanoboa provides valuable tools for Vyper developers, enhancing smart contract development and testing, but its impact is more specialized within the developer community."
2025-03-31T15:00:41.097Z,L1Juror30,https://github.com/hyperledger/besu,https://github.com/a16z/helios,ethereum,1,3.0,"They are both clients in ETH community.
However, I think the full-node client might be more important than the light-node client.
As for full-nodes, they are the basic security layer of the network. Without a diverse full-node network, a light-node is unsafe. 
As for full-node client, Besu contributes to the diversity of the network, although it might not be so much widely used.

Hence, I chose it might have 3 times importance than helios."
2025-03-31T16:29:03.052Z,L1Juror30,https://github.com/apeworx/ape,https://github.com/grandinetech/grandine,ethereum,2,2.0,"The grandine is a CL client. Among several CL clients, although grandine might not be the most popular, it is mentioned in the ethereum.org web page.

As for apeworx, I am not very familiar with it. 

I think the CL client is the basis of the network. And the diversity of the CL client is very important. Therefore, I choose 2 times."
2025-05-26T10:19:40.441Z,L1Juror37,https://github.com/prysmaticlabs/prysm,https://github.com/foundry-rs/foundry,ethereum,2,400.0,It is more popular
2025-05-26T10:43:13.122Z,L1Juror5,https://github.com/erigontech/erigon,https://github.com/hyperledger-web3j/web3j,ethereum,1,5.0,"Erigon while a fork of go-ethereum has innovated on the storage layout of ethereum nodes while web3j packages a bunch of ethereum libraries in java, which is not a much used language in the crypto space anymore"
2025-05-26T10:44:38.046Z,L1Juror5,https://github.com/wevm/viem,https://github.com/sigp/lighthouse,ethereum,2,50.0,"Viem allows you to interact with ethereum nodes in typescript, but it brings not much more to the table than ethers, web3.js and other libraries while lighthouse is the most advanced CL client"
2025-05-26T10:45:14.507Z,L1Juror5,https://github.com/argotorg/fe,https://github.com/alloy-rs/alloy,ethereum,2,3.0,Alloy has been very good at bringing real value to the users over just establishing a cool concept
2025-05-26T11:48:56.755Z,L1Juror12,https://github.com/eth-infinitism/account-abstraction,https://github.com/hyperledger/besu,ethereum,1,1.5,"Besu is a key consensus client, especially for enterprise customers

Account abstraction is a key abstraction for good UX on Ethereum, and this repo gathers a lot of key tools related to it

If both disappeared tomorrow I think we'd feel account-abstraction loss a bit more acutely, since there are other options for consensus clients

But account abstraction is also a protocol

So confidence low, 1.5x"
2025-05-26T11:50:32.147Z,L1Juror12,https://github.com/argotorg/fe,https://github.com/chainsafe/lodestar,ethereum,2,3.0,"Fe is cool but I haven't personally seen a lot of real world usage (might be ignorance)

Lodestar is unique in being able to target web environments (e.g. IIRC it was key for key generation etc at merge)"
2025-05-26T11:52:22.273Z,L1Juror12,https://github.com/eth-infinitism/account-abstraction,https://github.com/status-im/nimbus-eth2,ethereum,1,1.0,"Similar reasoning to before, but Nimbus is a bit unique in its focus on minimizing dependencies etc

A bit contradictory but find it difficult to choose, slight edge to AA maybe"
2025-05-26T14:32:19.368Z,L1Juror32,https://github.com/hyperledger-web3j/web3j,https://github.com/ethers-io/ethers.js,ethereum,2,100.0,"Although they are both classified in the same category as libraries, ethers is far more well known and has a greater track record of implementation than web3j. It also has a positive impact in terms of versatility due to supported languages and derived implementations such as ethers-rs."
2025-05-30T15:15:03.718Z,L1Juror20,https://github.com/alloy-rs/alloy,https://github.com/scaffold-eth/scaffold-eth-2,ethereum,1,100.0,Alloy is used in a lot of dependency projects and is considered very production ready code.
2025-05-30T15:16:38.822Z,L1Juror20,https://github.com/ethereumjs/ethereumjs-monorepo,https://github.com/chainsafe/lodestar,ethereum,2,3.0,more people use lodestar in comparison to ethereumJS
2025-06-01T07:21:30.043Z,L1Juror4,https://github.com/ethereum/remix-project,https://github.com/sigp/lighthouse,ethereum,2,15.0,"Lighthouse secures 1/3 of Ethereum PoS, setting the basis for a successful application layer ecosystem which remix may serve devs with to build on top of"
2025-06-01T07:28:20.559Z,L1Juror4,https://github.com/hyperledger/besu,https://github.com/sigp/lighthouse,ethereum,2,12.0,Lighthouse has 6x the share of validators using it compared to Besu. It's served a pivotal role to reduce prysm's CL supermarjority in the early days of the beacon chain (+2x).
2025-06-01T07:29:44.572Z,L1Juror4,https://github.com/vyperlang/vyper,https://github.com/ethereum/go-ethereum,ethereum,2,100.0,Geth has been Ethereum's execution backbone for a decade. Vyper adoption is clearly lacking behind solidity
2025-06-06T22:47:41.496Z,L1Juror31,https://github.com/vyperlang/vyper,https://github.com/sigp/lighthouse,ethereum,2,5.0,"Lighthouse is a leading example of consensus client implementations. Vyper is cool, but I haven't felt the need to switch off of other contract languages"
2025-09-05T14:39:43.998Z,L1Juror35,https://github.com/ethereum/web3.py,https://github.com/prysmaticlabs/prysm,ethereum,1,2.0,"web3py has been essential for backends, bots, and general web3 adoption among python community"
2025-09-05T14:52:06.672Z,L1Juror35,https://github.com/prysmaticlabs/prysm,https://github.com/ethereum/remix-project,ethereum,1,5.0,"Prysm is a major client, there are many other options for IDEs"
2025-09-05T14:52:40.392Z,L1Juror35,https://github.com/paradigmxyz/reth,https://github.com/ethereum/go-ethereum,ethereum,2,50.0,reth is nice and good tech and important for client diversity but geth is the goat
2025-09-05T19:45:55.174Z,L1Juror36,https://github.com/nethereum/nethereum,https://github.com/chainsafe/lodestar,ethereum,1,2.0,"Netheruem is a very popular execution client,and has helped deliver many libraries for the dot net ecosystem"
2025-09-06T17:55:58.166Z,L1Juror14,https://github.com/openzeppelin/openzeppelin-contracts,https://github.com/nethereum/nethereum,ethereum,1,10.0,way more used
2025-09-06T17:59:48.527Z,L1Juror14,https://github.com/eth-infinitism/account-abstraction,https://github.com/status-im/nimbus-eth2,ethereum,1,5.0,our roadmap to better wallets
2025-09-06T18:04:28.205Z,L1Juror14,https://github.com/argotorg/fe,https://github.com/nethermindeth/nethermind,ethereum,2,3.0,ships more
2025-09-08T11:32:49.247Z,L1Juror38,https://github.com/ethereum-lists/chains,https://github.com/a16z/helios,ethereum,1,4.0,Improve chains visibility.
2025-09-08T11:34:18.087Z,L1Juror38,https://github.com/ethereum/go-ethereum,https://github.com/ethereum-lists/chains,ethereum,1,5.0,geth is the most used client.
2025-09-08T11:35:05.077Z,L1Juror38,https://github.com/consensys/teku,https://github.com/argotorg/sourcify,ethereum,1,4.0,For client diversity.
2025-09-08T11:35:42.604Z,L1Juror38,https://github.com/chainsafe/lodestar,https://github.com/ethereum/eips,ethereum,1,5.0,client diversity.
2025-09-08T11:36:15.696Z,L1Juror38,https://github.com/a16z/helios,https://github.com/openzeppelin/openzeppelin-contracts,ethereum,2,5.0,contract libraries need to expand and get support.
2025-09-09T20:29:06.289Z,L1Juror21,https://github.com/paradigmxyz/reth,https://github.com/erigontech/erigon,ethereum,2,1.0,"Similar in class, similar in adoption. I'd rather have both than 1 so let's make sure they are each adequately funded."
2025-09-09T20:39:07.918Z,L1Juror21,https://github.com/wevm/viem,https://github.com/consensys/teku,ethereum,2,10.0,"I'd give a programming language like Solidity a 1:2 rating against a consensus client by category. As a category of functionality this has to be lower rated than an EVM programming language. It's significantly less complicated, it's only one programming language so it has less impact, etc."
2025-09-10T02:12:05.585Z,L1Juror11,https://github.com/chainsafe/lodestar,https://github.com/nethereum/nethereum,ethereum,1,500.0,core protocol
2025-09-10T02:12:47.117Z,L1Juror11,https://github.com/ethereum/py-evm,https://github.com/sigp/lighthouse,ethereum,2,200.0,consensus client software
2025-09-10T02:13:13.461Z,L1Juror11,https://github.com/chainsafe/lodestar,https://github.com/alloy-rs/alloy,ethereum,1,500.0,core protocol
2024-12-31T10:54:20.684Z,L1Juror5,https://github.com/ethereum/remix-project,https://github.com/paradigmxyz/reth,ethereum,1,1.5,"Both projects feel very similar in impact, while Reth has lit a fire under other execution clients, I feel that remix has been very instrumental in bringing in new people into the ecosystem. Almost every smart contract developer that I talked to has started out building small things on remix before building with better tools, its a great platform for prototyping"
2024-12-31T10:56:05.764Z,L1Juror5,https://github.com/prysmaticlabs/prysm,https://github.com/ethereum/go-ethereum,ethereum,2,4.0,"Very hard comparison. Prysm has been instrumental in the early days of the beacon chain, but I feel that they are not driving the network forward as much as go-ethereum has been doing. Go-ethereum also has been supporting the network for ~3 times as long as prysm"
2024-12-31T10:57:40.797Z,L1Juror5,https://github.com/status-im/nimbus-eth2,https://github.com/erigontech/erigon,ethereum,1,1.1,"I feel like both are very similar in their contributions to ethereum, but the nimbus team is more involved in all of the core development conversation while erigon is following the progress with very little input on their side"
2024-12-31T10:59:59.274Z,L1Juror5,https://github.com/status-im/nimbus-eth2,https://github.com/paradigmxyz/reth,ethereum,2,1.1,"Both are very close to each other in orders of impact imo, but I feel like reth has been pushing a lot recently, while nimbus has stopped contributing as much to the discussions."
2025-01-06T11:39:57.877Z,L1Juror4,https://github.com/prysmaticlabs/prysm,https://github.com/status-im/nimbus-eth2,ethereum,1,1.1,mainnet usage ~33% vs 5% in favor of prysm; CL diversity contribution boost for nimbus 3x; 2x boost for Nimbus for having remained independent
2025-01-06T11:48:38.625Z,L1Juror4,https://github.com/chainsafe/lodestar,https://github.com/paradigmxyz/reth,ethereum,1,1.5,Mainnet usage rate ~2% Lodestar vs ~4% Reth; Writing EL harder than CL boost for Reth 2x; Lodestar CL client diversity boost 3x; Reth ACD/Governance capture risk contribution malus 0.5x
2025-01-06T11:59:57.694Z,L1Juror4,https://github.com/erigontech/erigon,https://github.com/eth-infinitism/account-abstraction,ethereum,1,6.0,"EL clients somewhat enable AA frameworks in the first place, have much bigger scope and weight to lift for Ethereum as a whole (3x boost). Moreover, Erigon significantly contributed to DB innovations (2x). AA historically could not have contributed to the success of Ethereum in an equal fashion."
2025-01-06T14:31:02.748Z,L1Juror7,https://github.com/ethereum/go-ethereum,https://github.com/sigp/lighthouse,ethereum,1,1.0,The same. CL vs EL
2025-01-06T14:31:20.921Z,L1Juror7,https://github.com/chainsafe/lodestar,https://github.com/consensys/teku,ethereum,2,1.5,usages
2025-01-08T17:17:07.362Z,L1Juror8,https://github.com/ethereum/py-evm,https://github.com/safe-global/safe-smart-account,ethereum,2,500.0,"safe is widely used in ecosystem, secures lots of $$$"
2025-01-08T17:17:32.528Z,L1Juror8,https://github.com/grandinetech/grandine,https://github.com/eth-infinitism/account-abstraction,ethereum,2,300.0,grandine is quite early on their client journey; AA has had a lot more usage to date
